ID Donatur,recency,frequency,monetary,last_date,last_nominal,program,cara_bayar,monetary_log,cluster,churn,segmen,prob_churn,prediksi
DAD-02235,1,11,945000.0,2025-12-30,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.758941264676379,1,1,Berpotensi Churn,0.99982977,1
DAD-02236,502,1,50000.0,2024-08-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02237,271,3,200000.0,2025-04-04,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999951,1
DAD-02238,501,1,50000.0,2024-08-17,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02240,23,4,125000.0,2025-12-08,25000.0,Pulihkan Duka Negeri Palestina,Transfer,11.736077016252437,1,1,Berpotensi Churn,0.99998283,1
DAD-02241,278,6,1500000.0,2025-03-28,250000.0,Pulihkan Duka Negeri Palestina,Transfer,14.220976332738882,1,1,Berpotensi Churn,0.9995958,1
DAD-02242,499,1,200000.0,2024-08-19,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999905,1
DAD-02243,474,2,150000.0,2024-09-13,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.9999989,1
DAD-02244,383,3,400000.0,2024-12-13,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.9999924,1
DAD-02245,499,1,100000.0,2024-08-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02246,431,2,100000.0,2024-10-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999989,1
DAD-02247,407,3,300000.0,2024-11-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999962,1
DAD-02248,439,1,200000.0,2024-10-18,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999989,1
DAD-02250,498,1,100000.0,2024-08-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02252,498,1,100000.0,2024-08-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02253,410,6,300500.0,2024-11-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.613206360738884,1,1,Berpotensi Churn,0.9999925,1
DAD-02254,12,14,1010000.0,2025-12-19,35000.0,Sambung Hidup Dhuafa,Transfer,13.825461878915961,1,1,Berpotensi Churn,0.9996736,1
DAD-02255,374,2,100000.0,2024-12-22,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999989,1
DAD-02256,254,4,200194.0,2025-04-21,50194.0,Pulihkan Duka Negeri Palestina,Transfer,12.207047170526401,1,1,Berpotensi Churn,0.99999356,1
DAD-02257,496,1,50000.0,2024-08-22,50000.0,Qurban Movement,Cash,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02258,496,1,100000.0,2024-08-22,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02260,124,10,1000000.0,2025-08-29,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.815511557963774,1,1,Berpotensi Churn,0.99992144,1
DAD-02261,369,5,500000.0,2024-12-27,100000.0,Qurban Movement,Transfer,13.122365377402328,1,1,Berpotensi Churn,0.99997544,1
DAD-02262,495,1,200000.0,2024-08-23,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999905,1
DAD-02263,495,1,150000.0,2024-08-23,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02264,336,3,90000.0,2025-01-29,10000.0,Pulihkan Duka Negeri Palestina,Transfer,11.407576060361786,1,1,Berpotensi Churn,0.9999976,1
DAD-02265,494,2,500000.0,2024-08-24,250000.0,Pulihkan Duka Negeri Palestina,Transfer,13.122365377402328,1,1,Berpotensi Churn,0.9999913,1
DAD-02266,424,2,85000.0,2024-11-02,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.350418300109132,1,1,Berpotensi Churn,0.99999905,1
DAD-02267,445,3,500000.0,2024-10-12,200000.0,Pulihkan Duka Negeri Palestina,Transfer,13.122365377402328,1,1,Berpotensi Churn,0.9999831,1
DAD-02268,495,1,150000.0,2024-08-23,150000.0,Syiar Qur'an Indonesia,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02269,481,2,200000.0,2024-09-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999987,1
DAD-02270,385,5,1500000.0,2024-12-11,300000.0,Qurban Movement,Transfer,14.220976332738882,1,1,Berpotensi Churn,0.999433,1
DAD-02271,451,3,600000.0,2024-10-06,200000.0,Qurban Movement,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.99995565,1
DAD-02272,494,1,100000.0,2024-08-24,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02273,139,3,150270.0,2025-08-14,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.920195609685857,1,1,Berpotensi Churn,0.99999464,1
DAD-02275,493,1,90000.0,2024-08-25,90000.0,Pulihkan Duka Negeri Palestina,Transfer,11.407576060361786,1,1,Berpotensi Churn,0.9999993,1
DAD-02276,492,1,100000.0,2024-08-26,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02278,491,1,75000.0,2024-08-27,75000.0,Pulihkan Duka Negeri Palestina,Transfer,11.225256725762893,1,1,Berpotensi Churn,0.9999993,1
DAD-02279,490,1,100000.0,2024-08-28,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02280,284,2,300000.0,2025-03-22,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999666,1
DAD-02281,490,1,50000.0,2024-08-28,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02282,490,1,100000.0,2024-08-28,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02283,481,2,200000.0,2024-09-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999987,1
DAD-02284,448,3,300000.0,2024-10-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999964,1
DAD-02285,369,3,800000.0,2024-12-27,200000.0,Pulihkan Duka Negeri Palestina,Transfer,13.592368256649284,1,1,Berpotensi Churn,0.99997115,1
DAD-02286,489,1,250000.0,2024-08-29,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.9999989,1
DAD-02287,489,1,75000.0,2024-08-29,75000.0,Pulihkan Duka Negeri Palestina,Transfer,11.225256725762893,1,1,Berpotensi Churn,0.9999993,1
DAD-02288,448,2,280000.0,2024-10-09,30000.0,Pulihkan Duka Negeri Palestina,Transfer,12.54254845357358,1,1,Berpotensi Churn,0.99999785,1
DAD-02289,489,1,300000.0,2024-08-29,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999857,1
DAD-02290,299,2,150000.0,2025-03-07,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.9999987,1
DAD-02291,488,1,50000.0,2024-08-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02292,383,3,400309.0,2024-12-13,100103.0,Pulihkan Duka Negeri Palestina,Transfer,12.89999452593269,1,1,Berpotensi Churn,0.9999924,1
DAD-02293,488,1,50000.0,2024-08-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02294,488,1,200000.0,2024-08-30,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999905,1
DAD-02295,488,1,20000.0,2024-08-30,20000.0,Pulihkan Duka Negeri Palestina,Transfer,9.90353755128617,1,1,Berpotensi Churn,0.9999995,1
DAD-02296,313,3,350000.0,2025-02-21,150000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999932,1
DAD-02297,12,10,950000.0,2025-12-19,50000.0,Pulihkan Duka Negeri Palestina,Transfer,13.76421831620775,1,1,Berpotensi Churn,0.99987185,1
DAD-02298,397,5,1000000.0,2024-11-29,300000.0,Pulihkan Duka Negeri Palestina,Transfer,13.815511557963774,1,1,Berpotensi Churn,0.99996305,1
DAD-02299,372,3,151000.0,2024-12-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.92504173829169,1,1,Berpotensi Churn,0.9999975,1
DAD-02300,264,3,200207.0,2025-04-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.207112105104835,1,1,Berpotensi Churn,0.9999951,1
DAD-02302,150,7,1600000.0,2025-08-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,14.285514812209815,1,1,Berpotensi Churn,0.9997863,1
DAD-02303,485,1,200000.0,2024-09-02,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999905,1
DAD-02304,241,10,800000.0,2025-05-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.592368256649284,1,1,Berpotensi Churn,0.9999299,1
DAD-02305,12,13,2325000.0,2025-12-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.659231027111028,1,1,Berpotensi Churn,0.9931786,1
DAD-02306,162,9,2600000.0,2025-07-22,200000.0,Pulihkan Duka Negeri Palestina,Transfer,14.77102238760702,1,1,Berpotensi Churn,0.99796367,1
DAD-02307,484,1,100000.0,2024-09-03,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02309,257,4,200000.0,2025-04-18,50000.0,Sambung Hidup Dhuafa,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999356,1
DAD-02310,483,1,100000.0,2024-09-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02311,151,9,450000.0,2025-08-02,50000.0,Sambung Hidup Dhuafa,Transfer,13.017005083966255,1,1,Berpotensi Churn,0.99995804,1
DAD-02313,483,1,50000.0,2024-09-04,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02314,483,1,50131.0,2024-09-04,50131.0,Pulihkan Duka Negeri Palestina,Transfer,10.822414805731412,1,1,Berpotensi Churn,0.9999993,1
DAD-02315,26,7,650000.0,2025-12-05,50000.0,Pulihkan Duka Negeri Palestina,Transfer,13.384729180332174,1,1,Berpotensi Churn,0.99984515,1
DAD-02316,123,3,150000.0,2025-08-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.9999875,1
DAD-02317,482,1,100000.0,2024-09-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02319,327,2,150258.0,2025-02-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.9201157507699,1,1,Berpotensi Churn,0.9999987,1
DAD-02320,152,7,650000.0,2025-08-01,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.384729180332174,1,1,Berpotensi Churn,0.9999511,1
DAD-02321,29,9,1000000.0,2025-12-02,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.815511557963774,1,1,Berpotensi Churn,0.99990594,1
DAD-02322,376,3,700000.0,2024-12-20,200000.0,Pulihkan Duka Negeri Palestina,Transfer,13.45883704259595,1,1,Berpotensi Churn,0.99996924,1
DAD-02323,481,1,50000.0,2024-09-06,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02324,481,1,150000.0,2024-09-06,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02325,481,1,150000.0,2024-09-06,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02326,268,5,550297.0,2025-04-07,150000.0,Pulihkan Duka Negeri Palestina,Transfer,13.218215228659998,1,1,Berpotensi Churn,0.9999324,1
DAD-02327,166,4,400000.0,2025-07-18,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99998534,1
DAD-02328,480,1,50166.0,2024-09-07,50166.0,Pulihkan Duka Negeri Palestina,Transfer,10.823112718999155,1,1,Berpotensi Churn,0.9999993,1
DAD-02329,480,1,50000.0,2024-09-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02330,480,1,150000.0,2024-09-07,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02331,447,2,252500.0,2024-10-10,152500.0,Pulihkan Duka Negeri Palestina,Transfer,12.439170488085749,1,1,Berpotensi Churn,0.99999857,1
DAD-02332,479,1,200000.0,2024-09-08,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999905,1
DAD-02334,357,4,200000.0,2025-01-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999963,1
DAD-02335,477,1,50000.0,2024-09-10,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02336,408,3,150000.0,2024-11-18,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.9999976,1
DAD-02337,264,2,100000.0,2025-04-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999982,1
DAD-02338,476,1,50000.0,2024-09-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02339,383,4,400000.0,2024-12-13,100000.0,Qurban Movement,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99999154,1
DAD-02340,17,8,801581.0,2025-12-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.594342553970797,1,1,Berpotensi Churn,0.9998865,1
DAD-02341,475,1,150000.0,2024-09-12,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02342,475,1,100000.0,2024-09-12,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02343,383,5,250000.0,2024-12-13,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.9999957,1
DAD-02344,474,1,100000.0,2024-09-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02345,410,2,150000.0,2024-11-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.9999989,1
DAD-02346,474,1,100000.0,2024-09-13,100000.0,Syiar Qur'an Indonesia,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02347,473,1,250000.0,2024-09-14,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.9999988,1
DAD-02349,376,3,450000.0,2024-12-20,150000.0,Pulihkan Duka Negeri Palestina,Transfer,13.017005083966255,1,1,Berpotensi Churn,0.99998236,1
DAD-02350,446,2,100000.0,2024-10-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999989,1
DAD-02351,472,1,100000.0,2024-09-15,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02352,249,5,175000.0,2025-04-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.07254696717504,1,1,Berpotensi Churn,0.9999918,1
DAD-02353,392,2,100000.0,2024-12-04,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999989,1
DAD-02354,397,3,250000.0,2024-11-29,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.999997,1
DAD-02355,278,2,400000.0,2025-03-28,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99999344,1
DAD-02356,469,1,100000.0,2024-09-18,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02357,280,4,300000.0,2025-03-26,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.9999918,1
DAD-02358,12,2,485000.0,2025-12-19,250000.0,Pulihkan Duka Negeri Indonesia,Transfer,13.091906231773164,1,1,Berpotensi Churn,0.99995875,1
DAD-02359,467,1,50000.0,2024-09-20,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02360,285,4,1000000.0,2025-03-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.815511557963774,1,1,Berpotensi Churn,0.9999672,1
DAD-02361,467,1,100000.0,2024-09-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02362,466,1,100000.0,2024-09-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02363,466,1,200000.0,2024-09-21,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999989,1
DAD-02364,12,9,180000.0,2025-12-19,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.100717685412471,1,1,Berpotensi Churn,0.9999503,1
DAD-02365,138,4,350000.0,2025-08-15,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999875,1
DAD-02366,466,1,50000.0,2024-09-21,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02367,464,1,200000.0,2024-09-23,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999989,1
DAD-02368,463,1,10000.0,2024-09-24,10000.0,Pulihkan Duka Negeri Palestina,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.9999995,1
DAD-02369,457,4,125000.0,2024-09-30,25000.0,Pulihkan Duka Negeri Palestina,Transfer,11.736077016252437,1,1,Berpotensi Churn,0.9999974,1
DAD-02370,462,1,100000.0,2024-09-25,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02371,103,12,705000.0,2025-09-19,50000.0,Sambung Hidup Dhuafa,Transfer,13.465954500233115,1,1,Berpotensi Churn,0.9998313,1
DAD-02372,382,4,230000.0,2024-12-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.345838935721968,1,1,Berpotensi Churn,0.99999666,1
DAD-02373,460,1,100102.0,2024-09-27,100102.0,Pulihkan Duka Negeri Palestina,Transfer,11.51395493488419,1,1,Berpotensi Churn,0.99999917,1
DAD-02374,404,1,200000.0,2024-11-22,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999989,1
DAD-02375,404,4,350000.0,2024-11-22,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999939,1
DAD-02376,458,1,100000.0,2024-09-29,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02377,334,5,500000.0,2025-01-31,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.122365377402328,1,1,Berpotensi Churn,0.99997234,1
DAD-02378,457,1,50000.0,2024-09-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02379,375,2,200000.0,2024-12-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.99999857,1
DAD-02380,457,1,50000.0,2024-09-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02381,457,1,50000.0,2024-09-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02382,117,13,630891.0,2025-09-05,30000.0,Pulihkan Duka Negeri Palestina,Transfer,13.354889969980519,1,1,Berpotensi Churn,0.99972147,1
DAD-02383,456,1,200000.0,2024-10-01,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999989,1
DAD-02384,456,1,50000.0,2024-10-01,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02385,456,1,150000.0,2024-10-01,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02386,456,1,200000.0,2024-10-01,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999989,1
DAD-02387,456,1,100144.0,2024-10-01,100144.0,Pulihkan Duka Negeri Palestina,Transfer,11.514374414735332,1,1,Berpotensi Churn,0.99999917,1
DAD-02388,369,2,100123.0,2024-12-27,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51416469680518,1,1,Berpotensi Churn,0.9999989,1
DAD-02389,341,4,200000.0,2025-01-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999963,1
DAD-02390,456,1,50000.0,2024-10-01,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02391,392,2,400000.0,2024-12-04,200000.0,Qurban Movement,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99999607,1
DAD-02392,295,2,550000.0,2025-03-11,300000.0,Pulihkan Duka Negeri Palestina,Transfer,13.217675375388819,1,1,Berpotensi Churn,0.9999789,1
DAD-02393,333,2,300000.0,2025-02-01,150000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999774,1
DAD-02394,455,1,100000.0,2024-10-02,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02395,455,1,150000.0,2024-10-02,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999917,1
DAD-02396,439,2,100000.0,2024-10-18,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999989,1
DAD-02397,455,1,100000.0,2024-10-02,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.99999917,1
DAD-02398,455,1,55000.0,2024-10-02,55000.0,Pulihkan Duka Negeri Palestina,Transfer,10.915106645867503,1,1,Berpotensi Churn,0.9999993,1
DAD-02399,341,3,300000.0,2025-01-24,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,1,1,Berpotensi Churn,0.99999547,1
DAD-02400,358,4,400000.0,2025-01-07,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99998975,1
DAD-02401,320,6,350000.0,2025-02-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.99998736,1
DAD-02402,131,9,1250000.0,2025-08-22,50000.0,Pulihkan Duka Negeri Palestina,Transfer,14.038654909278163,1,1,Berpotensi Churn,0.9996093,1
DAD-02403,453,1,50129.0,2024-10-04,50129.0,Pulihkan Duka Negeri Palestina,Transfer,10.82237491025755,1,1,Berpotensi Churn,0.9999993,1
DAD-02404,453,1,50000.0,2024-10-04,50000.0,Wakaf Movement,Transfer,10.819798284210286,1,1,Berpotensi Churn,0.9999995,1
DAD-02405,124,8,223000.0,2025-08-29,50000.0,Wakaf Movement,Transfer,12.314931534737134,1,1,Berpotensi Churn,0.9999732,1
